,id,listing_url,last_scraped,source,name,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month
4517,28512558,https://www.airbnb.com/rooms/28512558,2025-06-20,city scrape,Berliner Gäste Wohnung mit Stil & Herz,35615646,https://www.airbnb.com/users/show/35615646,Klemens & Masuda,2015-06-12,"Berlin, Germany",within a few hours,100%,100%,t,Lichterfelde,1.0,1.0,"['email', 'phone']",t,t,"Berlin, Germany",Drakestr.,Steglitz - Zehlendorf,52.43897,13.29421,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Cleaning products"", ""Wifi"", ""Free street parking"", ""Babysitter recommendations"", ""Oven"", ""Children\u2019s books and toys"", ""Hot water"", ""Laundromat nearby"", ""Cooking basics"", ""Outdoor furniture"", ""Free parking on premises"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""First aid kit"", ""Clothing storage: closet and dresser"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Crib"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""Essentials"", ""Private entrance"", ""Books and reading material"", ""Stove"", ""Coffee"", ""Shared patio or balcony"", ""Extra pillows and blankets"", ""Host greets you"", ""Hair dryer"", ""Heating"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dishwasher"", ""Kitchen"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",$99.00,2,1125,2.0,1125.0,5,10,15,208,247,255,25245.0,4.91,4.89,4.92,4.82,3.22
4518,28528251,https://www.airbnb.com/rooms/28528251,2025-06-21,city scrape,Urban Bath (LINDEMANN'S),215178674,https://www.airbnb.com/users/show/215178674,Maarten,2018-09-13,"Berlin, Germany",within an hour,96%,100%,t,Schöneberg,8.0,8.0,"['email', 'phone']",t,t,,Schöneberg-Nord,Tempelhof - Schöneberg,52.49379,13.36134,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,"[""Private patio or balcony"", ""Wifi"", ""Hot water"", ""TV"", ""EV charger"", ""Elevator"", ""Self check-in"", ""Bathtub"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Crib"", ""Shampoo"", ""Long term stays allowed"", ""Building staff"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Baby bath"", ""Hair dryer"", ""Heating"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace"", ""Central air conditioning""]",$185.00,1,1125,1.4,1125.0,29,59,85,189,219,255,47175.0,4.8,4.88,4.62,4.54,3.28
4519,28528534,https://www.airbnb.com/rooms/28528534,2025-06-21,city scrape,Urban Roof (LINDEMANN'S),215178674,https://www.airbnb.com/users/show/215178674,Maarten,2018-09-13,"Berlin, Germany",within an hour,96%,100%,t,Schöneberg,8.0,8.0,"['email', 'phone']",t,t,,Schöneberg-Nord,Tempelhof - Schöneberg,52.49379,13.36134,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,"[""Private patio or balcony"", ""Wifi"", ""Hot water"", ""TV"", ""EV charger"", ""Elevator"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Crib"", ""Shampoo"", ""Long term stays allowed"", ""Building staff"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Essentials"", ""Baby bath"", ""Hair dryer"", ""Heating"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace"", ""Central air conditioning""]",$176.00,1,1125,1.4,1125.0,24,45,73,177,13,13,2288.0,4.77,4.77,4.38,4.38,0.19
4520,28532109,https://www.airbnb.com/rooms/28532109,2025-06-21,city scrape,Family & Friends (LINDEMANN'S),215178674,https://www.airbnb.com/users/show/215178674,Maarten,2018-09-13,"Berlin, Germany",within an hour,96%,100%,t,Schöneberg,8.0,8.0,"['email', 'phone']",t,t,,Schöneberg-Nord,Tempelhof - Schöneberg,52.49379,13.36134,Room in hotel,Hotel room,4,1.0,1 private bath,1.0,3.0,"[""Wifi"", ""Hot water"", ""TV"", ""EV charger"", ""Elevator"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Crib"", ""Shampoo"", ""Long term stays allowed"", ""Building staff"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Baby bath"", ""Hair dryer"", ""Heating"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace"", ""Central air conditioning""]",$189.00,1,1125,1.7,1125.0,21,47,77,181,100,239,45171.0,4.7,4.76,4.61,4.59,1.27
4521,28532200,https://www.airbnb.com/rooms/28532200,2025-06-21,city scrape,Quiet & Big (LINDEMANN'S),215178674,https://www.airbnb.com/users/show/215178674,Maarten,2018-09-13,"Berlin, Germany",within an hour,96%,100%,t,Schöneberg,8.0,8.0,"['email', 'phone']",t,t,,Schöneberg-Nord,Tempelhof - Schöneberg,52.49379,13.36134,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,2.0,"[""Wifi"", ""Hot water"", ""TV"", ""EV charger"", ""Elevator"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Crib"", ""Shampoo"", ""Long term stays allowed"", ""Building staff"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Baby bath"", ""Hair dryer"", ""Heating"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace"", ""Central air conditioning""]",$172.00,1,1125,1.3,1125.0,20,49,79,180,15,63,10836.0,4.93,4.93,4.73,4.8,0.26
4522,28532542,https://www.airbnb.com/rooms/28532542,2025-06-21,city scrape,Streetlife & Big (LINDEMANN'S),215178674,https://www.airbnb.com/users/show/215178674,Maarten,2018-09-13,"Berlin, Germany",within an hour,96%,100%,t,Schöneberg,8.0,8.0,"['email', 'phone']",t,t,,Schöneberg-Nord,Tempelhof - Schöneberg,52.49379,13.36134,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,2.0,"[""Wifi"", ""Hot water"", ""TV"", ""EV charger"", ""Elevator"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Crib"", ""Shampoo"", ""Long term stays allowed"", ""Building staff"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Baby bath"", ""Hair dryer"", ""Heating"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace"", ""Central air conditioning""]",$162.00,1,1125,1.4,1125.0,30,60,90,194,181,252,40824.0,4.65,4.78,4.56,4.49,2.31
4523,28532851,https://www.airbnb.com/rooms/28532851,2025-06-21,city scrape,Quiet & Small (LINDEMANN'S),215178674,https://www.airbnb.com/users/show/215178674,Maarten,2018-09-13,"Berlin, Germany",within an hour,96%,100%,t,Schöneberg,8.0,8.0,"['email', 'phone']",t,t,,Schöneberg-Nord,Tempelhof - Schöneberg,52.49379,13.36134,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,"[""Wifi"", ""Hot water"", ""TV"", ""EV charger"", ""Elevator"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Crib"", ""Shampoo"", ""Long term stays allowed"", ""Building staff"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Essentials"", ""Baby bath"", ""Hair dryer"", ""Heating"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace"", ""Central air conditioning""]",$154.00,1,1125,1.4,1125.0,28,58,88,192,556,255,39270.0,4.73,4.84,4.62,4.65,7.02
4524,28533381,https://www.airbnb.com/rooms/28533381,2025-06-21,city scrape,Mini (LINDEMANN'S),215178674,https://www.airbnb.com/users/show/215178674,Maarten,2018-09-13,"Berlin, Germany",within an hour,96%,100%,t,Schöneberg,8.0,8.0,"['email', 'phone']",t,t,,Schöneberg-Nord,Tempelhof - Schöneberg,52.49379,13.36134,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,"[""Wifi"", ""Hot water"", ""TV"", ""EV charger"", ""Elevator"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Crib"", ""Shampoo"", ""Building staff"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Baby bath"", ""Hair dryer"", ""Heating"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace"", ""Central air conditioning""]",$150.00,1,1125,1.3,1125.0,17,40,66,170,40,25,3750.0,4.8,4.95,4.58,4.75,0.51
4525,28533803,https://www.airbnb.com/rooms/28533803,2025-06-21,city scrape,SCHØNER BLICK (fjord hotel berlin),215175725,https://www.airbnb.com/users/show/215175725,Maarten,2018-09-13,"Berlin, Germany",within an hour,100%,100%,t,Tiergarten,5.0,5.0,"['email', 'phone', 'work_email']",t,t,,Tiergarten Süd,Mitte,52.50329,13.37034,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,"[""Private patio or balcony"", ""Wifi"", ""Hot water"", ""TV"", ""EV charger"", ""Smart lock"", ""Elevator"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace""]",$221.00,1,1125,1.4,1125.0,20,33,52,156,38,76,16796.0,4.74,4.76,4.68,4.68,0.63
4526,28534517,https://www.airbnb.com/rooms/28534517,2025-06-21,previous scrape,SCHØNES BÅD (fjord hotel berlin),215175725,https://www.airbnb.com/users/show/215175725,Maarten,2018-09-13,"Berlin, Germany",within an hour,100%,100%,t,Tiergarten,5.0,5.0,"['email', 'phone', 'work_email']",t,t,,Tiergarten Süd,Mitte,52.50329,13.37034,Room in hotel,Hotel room,2,,1 private bath,1.0,,"[""Private patio or balcony"", ""Wifi"", ""Hot water"", ""TV"", ""EV charger"", ""Smart lock"", ""Elevator"", ""Self check-in"", ""Bathtub"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace""]",,1,1125,1.4,1125.0,20,50,77,181,24,25,,5.0,4.96,4.88,4.75,0.41
4527,28534680,https://www.airbnb.com/rooms/28534680,2025-06-21,city scrape,SCHØNES L (fjord hotel berlin),215175725,https://www.airbnb.com/users/show/215175725,Maarten,2018-09-13,"Berlin, Germany",within an hour,100%,100%,t,Tiergarten,5.0,5.0,"['email', 'phone', 'work_email']",t,t,,Tiergarten Süd,Mitte,52.50329,13.37034,Room in hotel,Hotel room,4,1.0,1 private bath,1.0,3.0,"[""Wifi"", ""Hot water"", ""TV"", ""EV charger"", ""Smart lock"", ""Elevator"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Crib"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Baby bath"", ""Hair dryer"", ""Outlet covers"", ""Heating"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace""]",$194.00,1,1125,1.5,1125.0,30,60,90,194,126,255,49470.0,4.75,4.87,4.67,4.6,1.56
4528,28535346,https://www.airbnb.com/rooms/28535346,2025-06-21,city scrape,SCHØNES M (fjord hotel berlin),215175725,https://www.airbnb.com/users/show/215175725,Maarten,2018-09-13,"Berlin, Germany",within an hour,100%,100%,t,Tiergarten,5.0,5.0,"['email', 'phone', 'work_email']",t,t,,Tiergarten Süd,Mitte,52.50329,13.37034,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,2.0,"[""Wifi"", ""Hot water"", ""TV"", ""EV charger"", ""Smart lock"", ""Elevator"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Crib"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Baby bath"", ""Hair dryer"", ""Outlet covers"", ""Heating"", ""Coffee maker"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace"", ""Dishes and silverware""]",$177.00,1,1125,1.4,1125.0,28,58,88,192,76,164,29028.0,4.82,4.88,4.61,4.57,0.95
4529,28535860,https://www.airbnb.com/rooms/28535860,2025-06-21,city scrape,SCHØNES S (fjord hotel berlin),215175725,https://www.airbnb.com/users/show/215175725,Maarten,2018-09-13,"Berlin, Germany",within an hour,100%,100%,t,Tiergarten,5.0,5.0,"['email', 'phone', 'work_email']",t,t,,Tiergarten Süd,Mitte,52.50329,13.37034,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,"[""Wifi"", ""Hot water"", ""TV"", ""EV charger"", ""Smart lock"", ""Elevator"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Crib"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace""]",$168.00,1,1125,1.4,1125.0,30,60,90,192,417,255,42840.0,4.77,4.88,4.66,4.72,5.29
4530,28536218,https://www.airbnb.com/rooms/28536218,2025-06-20,city scrape,Gemütliches mit Balkon (Anna 1908),213877372,https://www.airbnb.com/users/show/213877372,Maarten,2018-09-06,"Berlin, Germany",within an hour,100%,99%,t,Friedenau,6.0,6.0,"['email', 'phone']",t,f,,Friedenau,Tempelhof - Schöneberg,52.46545,13.32632,Room in hotel,Hotel room,4,1.0,1 private bath,1.0,3.0,"[""Private patio or balcony"", ""Wifi"", ""Hot water"", ""TV"", ""Smart lock"", ""Outdoor furniture"", ""Elevator"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Crib"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Baby bath"", ""Hair dryer"", ""Outlet covers"", ""Heating"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace"", ""Outdoor dining area""]",$226.00,1,1125,1.5,1125.0,27,57,87,192,56,126,28476.0,4.73,4.82,4.71,4.46,0.77
4531,28536871,https://www.airbnb.com/rooms/28536871,2025-06-20,city scrape,Gemütliches (Anna 1908),213877372,https://www.airbnb.com/users/show/213877372,Maarten,2018-09-06,"Berlin, Germany",within an hour,100%,99%,t,Friedenau,6.0,6.0,"['email', 'phone']",t,f,,Friedenau,Tempelhof - Schöneberg,52.46545,13.32632,Room in hotel,Hotel room,4,1.0,1 private bath,1.0,3.0,"[""Wifi"", ""Hot water"", ""TV"", ""Smart lock"", ""Outdoor furniture"", ""Elevator"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Crib"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Baby bath"", ""Hair dryer"", ""Outlet covers"", ""Heating"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace"", ""Outdoor dining area""]",$208.00,1,1125,1.6,1125.0,22,52,82,187,98,255,53040.0,4.85,4.87,4.76,4.74,1.31
4532,28536991,https://www.airbnb.com/rooms/28536991,2025-06-20,city scrape,Feines mit Balkon (Anna 1908),213877372,https://www.airbnb.com/users/show/213877372,Maarten,2018-09-06,"Berlin, Germany",within an hour,100%,99%,t,Friedenau,6.0,6.0,"['email', 'phone']",t,f,,Friedenau,Tempelhof - Schöneberg,52.46545,13.32632,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,"[""Private patio or balcony"", ""Wifi"", ""Hot water"", ""TV"", ""Smart lock"", ""Outdoor furniture"", ""Elevator"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Crib"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Baby bath"", ""Hair dryer"", ""Outlet covers"", ""Heating"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace"", ""Outdoor dining area""]",$194.00,1,1125,1.5,1121.9,24,54,82,187,26,13,2522.0,4.73,5.0,4.77,4.54,0.37
4533,28537085,https://www.airbnb.com/rooms/28537085,2025-06-20,city scrape,Kleines (Anna 1908),213877372,https://www.airbnb.com/users/show/213877372,Maarten,2018-09-06,"Berlin, Germany",within an hour,100%,99%,t,Friedenau,6.0,6.0,"['email', 'phone']",t,f,,Friedenau,Tempelhof - Schöneberg,52.46545,13.32632,Room in hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,"[""Wifi"", ""Hot water"", ""TV"", ""Smart lock"", ""Outdoor furniture"", ""Elevator"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Crib"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Baby bath"", ""Hair dryer"", ""Outlet covers"", ""Heating"", ""Mini fridge"", ""Bikes"", ""Dedicated workspace"", ""Outdoor dining area""]",$185.00,1,1125,1.4,1125.0,29,59,88,193,82,227,41995.0,4.84,4.87,4.8,4.72,1.12
4534,28537159,https://www.airbnb.com/rooms/28537159,2025-06-21,previous scrape,Mini (Anna 1908),213877372,https://www.airbnb.com/users/show/213877372,Maarten,2018-09-06,"Berlin, Germany",within an hour,100%,99%,t,Friedenau,6.0,6.0,"['email', 'phone']",t,f,,Friedenau,Tempelhof - Schöneberg,52.46545,13.32632,Room in hotel,Hotel room,2,,1 private bath,1.0,,"[""Wifi"", ""Hot water"", ""TV"", ""Smart lock"", ""Outdoor furniture"", ""Elevator"", ""Self check-in"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Shampoo"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Bikes"", ""Dedicated workspace"", ""Outdoor dining area""]",,1,1125,1.4,1125.0,14,36,64,168,13,13,,5.0,4.85,4.92,4.69,0.18
4536,28562096,https://www.airbnb.com/rooms/28562096,2025-06-20,city scrape,P42 - Room22 Apartment Kollwitzkiez,6444753,https://www.airbnb.com/users/show/6444753,Elisa,2013-05-17,,within an hour,100%,96%,t,Kreuzberg,9.0,9.0,"['email', 'phone']",t,t,"Berlin, Germany",Prenzlauer Berg Südwest,Pankow,52.53527,13.42125,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Hot water"", ""Smart lock"", ""Cooking basics"", ""HDTV with standard cable"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free dryer \u2013 In building"", ""Baking sheet"", ""Paid street parking off premises"", ""Self check-in"", ""Shower gel"", ""Free washer \u2013 In building"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Miele stainless steel induction stove"", ""Body soap"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Kitchen"", ""Crib - available upon request"", ""Hot water kettle"", ""Essentials"", ""Private entrance"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Coffee maker"", ""Dining table"", ""Room-darkening shades"", ""Standalone high chair - available upon request"", ""Toaster"", ""Dedicated workspace"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Dishes and silverware""]",$186.00,7,182,6.2,182.0,6,24,54,259,182,255,47430.0,4.9,4.9,4.99,4.75,2.32
4543,28663943,https://www.airbnb.com/rooms/28663943,2025-06-20,city scrape,Mid-Century Modern: A Studio in Prenzlauer Berg,12360,https://www.airbnb.com/users/show/12360,Michael,2009-04-05,"Berlin, Germany",within a day,100%,92%,t,Mitte,21.0,21.0,"['email', 'phone', 'work_email']",t,t,"Berlin, Germany",Prenzlauer Berg Süd,Pankow,52.53144,13.43041,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Cleaning products"", ""Wifi"", ""Oven"", ""Washer"", ""Hot water"", ""Cooking basics"", ""Lockbox"", ""Patio or balcony"", ""Self check-in"", ""Bathtub"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Long term stays allowed"", ""Hangers"", ""Housekeeping - available at extra cost"", ""Backyard"", ""Drying rack for clothing"", ""Essentials"", ""Stove"", ""Coffee maker"", ""Heating"", ""Room-darkening shades"", ""Paid parking off premises"", ""Dishwasher"", ""Kitchen"", ""Dishes and silverware""]",$88.00,92,1125,92.0,1125.0,0,0,17,292,4,184,16192.0,5.0,4.75,4.75,4.5,0.05
4544,28665499,https://www.airbnb.com/rooms/28665499,2025-06-21,city scrape,Modern Bohemian: Two Bedroom Apartment on the Park,12360,https://www.airbnb.com/users/show/12360,Michael,2009-04-05,"Berlin, Germany",within a day,100%,92%,t,Mitte,21.0,21.0,"['email', 'phone', 'work_email']",t,t,"Berlin, Germany",Brunnenstr. Süd,Mitte,52.53196,13.40191,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Cleaning products"", ""Oven"", ""Washer"", ""Hot water"", ""Dryer"", ""Cooking basics"", ""Fast wifi \u2013 238 Mbps"", ""Lockbox"", ""Patio or balcony"", ""Elevator"", ""Paid street parking off premises"", ""Self check-in"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Long term stays allowed"", ""Hangers"", ""Housekeeping - available at extra cost"", ""Essentials"", ""Stove"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Heating"", ""Dishwasher"", ""Kitchen"", ""Dishes and silverware""]",$70.00,92,1125,92.0,1125.0,23,23,23,59,5,255,17850.0,4.0,4.6,5.0,3.6,0.07
4547,28687007,https://www.airbnb.com/rooms/28687007,2025-06-20,city scrape,Kuschelige Einzimmerwohnung mit Sauna und Küche,826078,https://www.airbnb.com/users/show/826078,Friederike,2011-07-16,"Berlin, Germany",within an hour,100%,100%,t,Lichterfelde,1.0,1.0,"['email', 'phone']",t,t,"Berlin, Germany",Ostpreußendamm,Steglitz - Zehlendorf,52.43434,13.32605,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Paid washer \u2013 In building"", ""Garden view"", ""Oven"", ""Children\u2019s books and toys"", ""Hot water"", ""Children\u2019s dinnerware"", ""Cooking basics"", ""Lockbox"", ""Electric stove"", ""Outdoor furniture"", ""Self check-in"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""First aid kit"", ""Private sauna"", ""Smoke alarm"", ""Bed linens"", ""Single level home"", ""TV with standard cable"", ""Crib"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Kitchen"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Private entrance"", ""Books and reading material"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Standalone high chair"", ""Heating"", ""Mini fridge"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Coffee maker: pour-over coffee"", ""Dedicated workspace"", ""Outdoor dining area"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Dishes and silverware""]",$74.00,5,92,5.0,92.0,4,13,21,58,112,214,15836.0,4.9,4.92,4.87,4.81,1.37
