,id,listing_url,last_scraped,source,name,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month
8226,685239658747636780,https://www.airbnb.com/rooms/685239658747636780,2025-06-20,city scrape,Berlin Malmöer Str. | Suite L (LT),418270816,https://www.airbnb.com/users/show/418270816,Limehome,2021-08-13,,within an hour,98%,99%,f,Nové Město,912.0,1016.0,"['email', 'phone']",t,t,"Berlin, Germany",Prenzlauer Berg Nordwest,Pankow,52.55104,13.4036,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Wifi"", ""Keypad"", ""Hot water"", ""Washer"", ""TV"", ""Cooking basics"", ""Self check-in"", ""Shower gel"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Hot water kettle"", ""Essentials"", ""Stove"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",$103.00,28,365,28.0,999.0,17,24,54,329,0,0,0.0,,,,,
8227,685241504990751234,https://www.airbnb.com/rooms/685241504990751234,2025-06-20,city scrape,Berlin Malmöer Str. | Suite L,418270816,https://www.airbnb.com/users/show/418270816,Limehome,2021-08-13,,within an hour,98%,99%,f,Nové Město,912.0,1016.0,"['email', 'phone']",t,t,"Berlin, Germany",Prenzlauer Berg Nordwest,Pankow,52.55104,13.4036,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Keypad"", ""Hot water"", ""TV"", ""Cooking basics"", ""Self check-in"", ""Shower gel"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Hot water kettle"", ""Essentials"", ""Stove"", ""Hair dryer"", ""Heating"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",$137.00,1,365,1.0,999.0,17,47,70,332,12,38,5206.0,4.25,4.42,4.17,4.08,0.4
8228,685243487903807412,https://www.airbnb.com/rooms/685243487903807412,2025-06-20,city scrape,Berlin Malmöer Str. | Suite S,418270816,https://www.airbnb.com/users/show/418270816,Limehome,2021-08-13,,within an hour,98%,99%,f,Nové Město,912.0,1016.0,"['email', 'phone']",t,t,"Berlin, Germany",Prenzlauer Berg Nordwest,Pankow,52.55104,13.4036,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Keypad"", ""Hot water"", ""TV"", ""Cooking basics"", ""Self check-in"", ""Shower gel"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Hot water kettle"", ""Essentials"", ""Stove"", ""Hair dryer"", ""Heating"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",$110.00,1,365,1.0,999.0,12,20,32,274,5,13,1430.0,3.8,3.8,4.8,4.0,0.25
8229,685245311115961477,https://www.airbnb.com/rooms/685245311115961477,2025-06-20,city scrape,Berlin Malmöer Str. | Suite M,418270816,https://www.airbnb.com/users/show/418270816,Limehome,2021-08-13,,within an hour,98%,99%,f,Nové Město,912.0,1016.0,"['email', 'phone']",t,t,"Berlin, Germany",Prenzlauer Berg Nordwest,Pankow,52.55104,13.4036,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Keypad"", ""Hot water"", ""TV"", ""Cooking basics"", ""Self check-in"", ""Shower gel"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Hot water kettle"", ""Essentials"", ""Stove"", ""Hair dryer"", ""Heating"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",$120.00,1,365,1.0,999.0,15,34,59,328,19,126,15120.0,4.47,4.47,4.58,4.16,0.62
8230,685922818066723198,https://www.airbnb.com/rooms/685922818066723198,2025-06-21,previous scrape,Miabie - 1 bedroom in Friedrichshain,449692327,https://www.airbnb.com/users/show/449692327,Ukio Germany,2022-03-15,,within an hour,100%,100%,f,,58.0,59.0,"['email', 'phone']",t,t,,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.50137,13.45303,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Iron"", ""Wifi"", ""Oven"", ""Washer"", ""Hot water"", ""TV"", ""Cooking basics"", ""Elevator"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Ethernet connection"", ""Long term stays allowed"", ""Microwave"", ""Hot water kettle"", ""Stove"", ""Pets allowed"", ""Hair dryer"", ""Heating"", ""Toaster"", ""Dishwasher"", ""Kitchen"", ""Dishes and silverware""]",,92,178,92.0,178.0,0,0,1,78,0,0,,,,,,
8231,685961084496332744,https://www.airbnb.com/rooms/685961084496332744,2025-06-21,city scrape,Chambeshi - 1 bedroom in Tiergarten,449692327,https://www.airbnb.com/users/show/449692327,Ukio Germany,2022-03-15,,within an hour,100%,100%,f,,58.0,59.0,"['email', 'phone']",t,t,,Tiergarten Süd,Mitte,52.50226,13.36965,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Wifi"", ""Oven"", ""Washer"", ""TV"", ""Cooking basics"", ""Patio or balcony"", ""Elevator"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Long term stays allowed"", ""Microwave"", ""Hot water kettle"", ""Essentials"", ""Stove"", ""Pets allowed"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Indoor fireplace"", ""Toaster"", ""Dishwasher"", ""Kitchen"", ""Dishes and silverware""]",$81.00,92,178,92.0,178.0,0,0,0,236,0,0,0.0,,,,,
8234,686483682741766124,https://www.airbnb.com/rooms/686483682741766124,2025-06-21,city scrape,Zimmer mit Doppelbett DU/WC,469414758,https://www.airbnb.com/users/show/469414758,Annett,2022-07-14,,within an hour,100%,96%,f,,3.0,5.0,"['email', 'phone']",t,t,,Karl-Marx-Allee-Süd,Friedrichshain-Kreuzberg,52.51197459999999,13.4497113,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Hot water"", ""TV"", ""Central heating"", ""Cooking basics"", ""Lockbox"", ""Pack \u2019n play/Travel crib - available upon request"", ""Paid street parking off premises"", ""Self check-in"", ""Shower gel"", ""First aid kit"", ""Free washer \u2013 In building"", ""Free dryer"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Body soap"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Crib - available upon request"", ""Microwave"", ""Portable fans"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Essentials"", ""Private entrance"", ""Coffee"", ""Dishwasher"", ""Dining table"", ""Room-darkening shades"", ""Dedicated workspace"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Dishes and silverware""]",$108.00,3,30,3.4,1125.0,11,41,70,338,11,50,5400.0,4.91,4.73,4.73,4.82,0.34
8236,686673180141873761,https://www.airbnb.com/rooms/686673180141873761,2025-06-20,city scrape,"Blueground | Mitte, nr park am Gleisdreieck",434485440,https://www.airbnb.com/users/show/434485440,Blueground,2021-12-03,"Berlin, Germany",within a few hours,85%,97%,f,,328.0,333.0,"['email', 'phone']",t,t,,Tiergarten Süd,Mitte,52.501772,13.3707292,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Wifi"", ""Oven"", ""Hot water"", ""TV"", ""Cooking basics"", ""Lockbox"", ""Patio or balcony"", ""Elevator"", ""Self check-in"", ""Smoke alarm"", ""Washer \u2013\u00a0In unit"", ""Refrigerator"", ""Bed linens"", ""High chair"", ""Crib"", ""Dryer \u2013\u00a0In unit"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Microwave"", ""Essentials"", ""Private entrance"", ""Pets allowed"", ""Hair dryer"", ""Heating"", ""Dishwasher"", ""Kitchen""]",$134.00,90,1125,97.3,1125.0,0,0,0,187,0,0,0.0,,,,,
8237,686691528431009027,https://www.airbnb.com/rooms/686691528431009027,2025-06-20,city scrape,Zimmer auf Stralau  (Friedrichshain) mit Terrasse,463673018,https://www.airbnb.com/users/show/463673018,Steffen,2022-06-11,,,,,f,,1.0,1.0,"['email', 'phone']",f,t,"Berlin, Germany",Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.495012151970734,13.472675196826456,Private room in condo,Private room,2,1.5,1.5 shared baths,2.0,1.0,"[""Iron"", ""Wifi"", ""Washer"", ""TV"", ""Dryer"", ""Bay view"", ""Smoke alarm"", ""Refrigerator"", ""River view"", ""Fire extinguisher"", ""Backyard"", ""Park view"", ""Shared patio or balcony"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Dedicated workspace"", ""Outdoor dining area"", ""Kitchen"", ""Dishes and silverware""]",$50.00,120,120,120.0,120.0,28,58,88,178,0,0,0.0,,,,,
8239,686895881559760850,https://www.airbnb.com/rooms/686895881559760850,2025-06-21,city scrape,Schöne möblierte Zweizimmerwohnung,452544785,https://www.airbnb.com/users/show/452544785,Yüksel,2022-04-03,,within an hour,100%,100%,f,,4.0,4.0,['phone'],f,t,,Tempelhof,Tempelhof - Schöneberg,52.47343,13.38171,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Washer"", ""Hot water"", ""TV"", ""Freezer"", ""Children\u2019s dinnerware"", ""Cooking basics"", ""Patio or balcony"", ""First aid kit"", ""Smoke alarm"", ""Bed linens"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Kitchen"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Essentials"", ""Hair dryer"", ""Other electric stove"", ""Heating"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Mini fridge"", ""Dining table"", ""Room-darkening shades"", ""Standalone high chair - available upon request"", ""Toaster"", ""Coffee maker: pour-over coffee"", ""Dishwasher"", ""Blender"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Dishes and silverware""]",$76.00,92,365,92.0,1125.0,30,60,90,365,0,0,0.0,,,,,
8242,687435607164434402,https://www.airbnb.com/rooms/687435607164434402,2025-06-21,city scrape,Kleines Einzelzimmer mit DuscheWC,469414758,https://www.airbnb.com/users/show/469414758,Annett,2022-07-14,,within an hour,100%,96%,f,,3.0,5.0,"['email', 'phone']",t,t,"Berlin, Germany",Karl-Marx-Allee-Süd,Friedrichshain-Kreuzberg,52.51197463360569,13.449711464345455,Room in hotel,Private room,1,1.0,1 private bath,1.0,1.0,"[""Iron"", ""Pets allowed"", ""Courtyard view"", ""Wifi"", ""Self check-in"", ""Heating"", ""Fire extinguisher"", ""First aid kit"", ""TV"", ""Washer"", ""Smoke alarm"", ""Refrigerator"", ""Exterior security cameras on property"", ""Crib"", ""Kitchen"", ""Cooking basics"", ""Lockbox""]",$87.00,3,30,3.4,1125.0,16,46,76,351,11,50,4350.0,4.45,4.64,4.73,4.27,0.35
8244,687949030221937707,https://www.airbnb.com/rooms/687949030221937707,2025-06-20,city scrape,Abstellzimmer ohne Fenster (nicht zum Wohnen),469763990,https://www.airbnb.com/users/show/469763990,Xin,2022-07-16,,within an hour,100%,83%,f,,5.0,6.0,"['email', 'phone']",t,t,,Oberschöneweide,Treptow - Köpenick,52.46462,13.51303,Private room,Private room,1,1.5,1.5 shared baths,1.0,1.0,"[""Iron"", ""Portable air conditioning"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Laundromat nearby"", ""Washer"", ""Hot water"", ""Lock on bedroom door"", ""Freezer"", ""Cooking basics"", ""Outdoor furniture"", ""Baking sheet"", ""Bathtub"", ""Shower gel"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Clothing storage"", ""Microwave"", ""Hot water kettle"", ""Essentials"", ""Stove"", ""Dishwasher"", ""Dining table"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",$25.00,30,365,30.0,365.0,0,0,16,291,1,0,0.0,1.0,1.0,3.0,4.0,0.03
8245,687960787202051236,https://www.airbnb.com/rooms/687960787202051236,2025-06-20,city scrape,Gemütliches Zimmer 15qm Nähe Uni und Flughafen,469763990,https://www.airbnb.com/users/show/469763990,Xin,2022-07-16,,within an hour,100%,83%,f,,5.0,6.0,"['email', 'phone']",t,t,,Oberschöneweide,Treptow - Köpenick,52.46407,13.51271,Private room,Private room,1,1.5,1.5 shared baths,1.0,1.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Washer"", ""Hot water"", ""Lock on bedroom door"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Outdoor furniture"", ""Baking sheet"", ""Bathtub"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single oven"", ""Hangers"", ""Microwave"", ""Hot water kettle"", ""Essentials"", ""Stove"", ""Hair dryer"", ""Dishwasher"", ""Room-darkening shades"", ""Clothing storage: wardrobe"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",$29.00,30,365,29.2,365.0,19,19,31,199,1,60,1740.0,2.0,2.0,2.0,2.0,0.16
8248,688706757859098521,https://www.airbnb.com/rooms/688706757859098521,2025-06-20,city scrape,Gemütliches Townhouse mit Terrasse und Garten,422014046,https://www.airbnb.com/users/show/422014046,Galina,2021-09-07,,within an hour,100%,69%,f,,1.0,1.0,"['email', 'phone']",t,t,,Friedrichsfelde Nord,Lichtenberg,52.51251122911012,13.52632442551422,Entire townhouse,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Hot water"", ""Washer"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Lockbox"", ""Outdoor furniture"", ""Free parking on premises"", ""Self check-in"", ""Bathtub"", ""Refrigerator"", ""Bed linens"", ""Private backyard \u2013 Not fully fenced"", ""Long term stays allowed"", ""Bidet"", ""Mosquito net"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Essentials"", ""Private entrance"", ""Stove"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Dishwasher"", ""Outdoor dining area"", ""Kitchen"", ""Dishes and silverware""]",$95.00,5,1125,4.9,1125.0,3,11,40,40,2,25,2375.0,5.0,5.0,5.0,4.5,1.71
8249,688859455491575458,https://www.airbnb.com/rooms/688859455491575458,2025-06-20,city scrape,"Zweifamilienhaus, 1 Mietzimmer + Bad und Küche",473914651,https://www.airbnb.com/users/show/473914651,Edith,2022-08-08,,,,,f,,1.0,1.0,"['email', 'phone']",t,t,,Niederschöneweide,Treptow - Köpenick,52.44815,13.53009,Private room in townhouse,Private room,4,1.0,1 shared bath,1.0,1.0,"[""Pets allowed"", ""Paid washer"", ""Free parking on premises"", ""Smoking allowed"", ""Wifi"", ""BBQ grill"", ""Exercise equipment"", ""HDTV"", ""Dedicated workspace"", ""Kitchen""]",$200.00,10,100,10.0,100.0,29,59,89,364,0,0,0.0,,,,,
8252,689636158956718938,https://www.airbnb.com/rooms/689636158956718938,2025-06-21,city scrape,Spacious 2 room apartment,474121075,https://www.airbnb.com/users/show/474121075,Manollo,2022-08-09,,,,,f,,1.0,1.0,[],t,t,"Berlin, Germany",Frankfurter Allee Nord,Friedrichshain-Kreuzberg,52.5166295,13.4547409,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Pets allowed"", ""Free parking on premises"", ""Wifi"", ""Fire extinguisher"", ""First aid kit"", ""TV"", ""Smoke alarm"", ""Washer"", ""City skyline view"", ""Dedicated workspace"", ""Kitchen""]",$118.00,92,365,92.0,1125.0,30,60,90,365,0,0,0.0,,,,,
8254,690235031508630586,https://www.airbnb.com/rooms/690235031508630586,2025-06-20,city scrape,Bright & fully-furnished room,401043600,https://www.airbnb.com/users/show/401043600,Edouard,2021-05-11,"Berlin, Germany",,,,f,,1.0,1.0,"['email', 'phone', 'work_email']",t,t,,Lichtenrade,Tempelhof - Schöneberg,52.40467,13.40428,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Laundromat nearby"", ""Washer"", ""Hot water"", ""TV"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Electric stove"", ""Outdoor furniture"", ""Free parking on premises"", ""Baking sheet"", ""Bathtub"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Amazon Echo Bluetooth sound system"", ""Long term stays allowed"", ""Hangers"", ""Kitchen"", ""Stainless steel oven"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Board games"", ""Pets allowed"", ""Coffee"", ""Extra pillows and blankets"", ""Hair dryer"", ""Dishwasher"", ""Exercise equipment: free weights, yoga mat"", ""Coffee maker"", ""Mini fridge"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Movie theater"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Dishes and silverware""]",$50.00,92,92,92.0,92.0,0,0,23,298,1,0,0.0,5.0,5.0,5.0,5.0,0.03
8257,690408371493558508,https://www.airbnb.com/rooms/690408371493558508,2025-06-21,city scrape,Kwilu - 2 bedrooms in Mitte,449692327,https://www.airbnb.com/users/show/449692327,Ukio Germany,2022-03-15,,within an hour,100%,100%,f,,58.0,59.0,"['email', 'phone']",t,t,,Regierungsviertel,Mitte,52.50933,13.40083,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Iron"", ""Wifi"", ""Oven"", ""TV"", ""Washer"", ""Hot water"", ""Cooking basics"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Bed linens"", ""Long term stays allowed"", ""Microwave"", ""Hot water kettle"", ""Stove"", ""Pets allowed"", ""Coffee maker"", ""Heating"", ""Toaster"", ""Dishwasher"", ""Kitchen"", ""Dishes and silverware""]",$141.00,92,178,92.0,178.0,1,1,1,197,0,0,0.0,,,,,
8258,690522072446559855,https://www.airbnb.com/rooms/690522072446559855,2025-06-21,city scrape,Artist Loft Xberg w huge balcony,474344936,https://www.airbnb.com/users/show/474344936,Florian Robert,2022-08-10,,a few days or more,0%,,f,,1.0,1.0,"['email', 'phone']",f,t,,nördliche Luisenstadt,Friedrichshain-Kreuzberg,52.503,13.43887,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Self check-in"", ""Washer"", ""Kitchen"", ""Lockbox""]",$192.00,3,365,3.0,365.0,1,22,26,204,0,0,0.0,,,,,
8265,692420666800645878,https://www.airbnb.com/rooms/692420666800645878,2025-06-21,city scrape,Berlin”in Merkezi Hermannplatz”ta Güzel Bir Daire,474765872,https://www.airbnb.com/users/show/474765872,Rejdi,2022-08-13,"Berlin, Germany",,,100%,t,,1.0,1.0,['phone'],t,t,"Berlin, Germany",Reuterstraße,Neukölln,52.48943,13.42671,Private room in rental unit,Private room,2,1.0,1 shared bath,0.0,1.0,"[""Iron"", ""Cleaning products"", ""Free street parking"", ""Oven"", ""Laundromat nearby"", ""Hot water"", ""EV charger"", ""Central heating"", ""Cooking basics"", ""Electric stove"", ""Baking sheet"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Ethernet connection"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Shampoo"", ""Long term stays allowed"", ""Pocket wifi"", ""Hangers"", ""Fast wifi \u2013 104 Mbps"", ""Microwave"", ""Hot water kettle"", ""Siemens refrigerator"", ""Private living room"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Essentials"", ""Coffee"", ""Shared patio or balcony"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hair dryer"", ""58 inch HDTV with Fire TV, Netflix"", ""Dining table"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$77.00,2,30,2.0,1125.0,0,0,0,263,49,113,8701.0,4.9,4.94,4.82,4.71,1.43
8267,692794248593181902,https://www.airbnb.com/rooms/692794248593181902,2025-06-20,city scrape,Perfekte Lage! Dein Zimmer in BerlinFriedrichshain,442339002,https://www.airbnb.com/users/show/442339002,Valentina,2022-01-27,,within an hour,100%,100%,f,,1.0,8.0,"['email', 'phone']",t,t,"Berlin, Germany",Karl-Marx-Allee-Süd,Friedrichshain-Kreuzberg,52.51223,13.45126,Private room in rental unit,Private room,3,1.0,1 private bath,1.0,2.0,"[""Wifi"", ""Hot water"", ""Lock on bedroom door"", ""Shared backyard"", ""Central heating"", ""Dishes and silverware"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Paid parking on premises"", ""Microwave"", ""Stainless steel oven"", ""Hot water kettle"", ""Essentials"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hair dryer"", ""Mini fridge"", ""Dining table"", ""Clothing storage: wardrobe"", ""Toaster"", ""Air conditioning"", ""Dedicated workspace"", ""Kitchen"", ""Electric stove""]",$110.00,1,15,1.0,1125.0,2,17,27,82,161,255,28050.0,4.84,4.8,4.87,4.8,4.89
8268,693163338345031613,https://www.airbnb.com/rooms/693163338345031613,2025-06-20,city scrape,3-Zimmerwohnung  mit Sauna in Grunewald,453653676,https://www.airbnb.com/users/show/453653676,Anke,2022-04-10,,,,,f,,1.0,1.0,['phone'],t,t,,Grunewald,Charlottenburg-Wilm.,52.48538,13.27735,Entire condo,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Cleaning products"", ""Wifi"", ""Garden view"", ""Washer"", ""Hot water"", ""TV"", ""Cooking basics"", ""Outdoor furniture"", ""Free parking on premises"", ""Bosch refrigerator"", ""Bathtub"", ""Private sauna"", ""Free dryer"", ""Smoke alarm"", ""Bed linens"", ""Long term stays allowed"", ""Fire extinguisher"", ""Cleaning available during stay"", ""Exterior security cameras on property"", ""Essentials"", ""Host greets you"", ""Induction stove"", ""Indoor fireplace"", ""Room-darkening shades"", ""Air conditioning"", ""Dedicated workspace"", ""Outdoor dining area"", ""Kitchen"", ""Dishes and silverware""]",$230.00,50,1125,50.0,1125.0,30,60,90,304,1,0,0.0,5.0,5.0,5.0,5.0,0.03
